User, Item, Rating, App, Data, Ease
1079,31,4,5,5,4
1061,31,5,5,5,4
1156,31,5,5,3,4
1171,31,2,2,2,2
1033,31,5,5,5,4
1195,31,3,3,3,3
1013,31,2,2,3,2
1070,31,1,1,2,1
1036,31,2,1,1,2
1275,31,5,5,5,4
1013,31,2,2,3,2
1070,31,1,1,2,1
1036,31,2,1,1,2
1275,31,5,5,5,4
1312,32,4,4,5,5
1313,32,4,3,3,3
1316,32,3,3,3,2
1318,32,5,3,2,4
1320,32,4,4,5,4
1322,32,5,3,3,3
1323,32,4,5,4,3
1326,32,4,4,4,4
1330,32,5,5,5,3
1002,32,2,3,3,3
1005,32,2,2,3,3
1259,32,5,4,3,3
1007,32,5,5,5,5
1241,32,5,5,4,5
1020,32,4,5,4,4
1173,32,5,5,5,5
1005,32,3,2,3,2
1281,32,1,1,2,1
1285,32,5,5,5,4
1196,32,2,2,3,2
1097,32,5,4,4,4
1187,32,2,2,2,2
1244,32,2,3,2,1
1263,32,5,5,3,4
1137,32,3,3,4,3
1040,32,4,3,3,4
1265,32,2,2,3,4
1027,32,4,5,4,4
1204,32,3,2,2,3
1128,32,4,4,4,4
1302,32,2,3,2,3
1164,32,5,5,3,3
1110,32,1,3,4,3
1192,32,3,2,3,3
1119,32,5,5,5,3
1111,32,1,5,2,2
1024,32,4,3,3,3
1127,32,5,5,5,3
1117,32,5,4,5,4
1250,32,5,5,5,5
1248,32,5,5,5,2
1145,32,5,4,5,3
1032,32,5,5,5,4
1260,32,4,4,4,4
1154,32,5,5,5,4
1269,32,4,5,4,4
1184,32,4,4,3,3
1180,32,4,5,5,5
1044,32,4,5,4,4
1206,32,4,4,4,5
1204,32,5,5,4,4
1128,32,4,4,4,4
1085,32,3,4,4,5
1029,32,5,5,5,4
1173,32,5,5,5,4
1158,32,4,4,3,3
1236,32,5,5,5,4
1026,32,5,5,4,4
1064,32,5,4,5,5
1017,32,5,5,5,3
1253,32,4,4,4,4
1134,32,5,5,3,5
1138,32,5,5,4,5
1156,32,5,5,4,4
1162,32,4,3,4,3
1171,32,3,2,3,2
1195,32,5,5,4,4
1254,32,4,4,4,5
1211,32,4,4,3,3
1070,32,5,4,4,5
1153,32,5,5,5,5
1129,32,4,4,3,4
1278,32,5,4,4,4
1135,32,4,5,4,4
1116,32,4,4,3,3
1060,32,5,5,5,4
1006,32,5,5,5,4
1208,32,5,5,4,4
1155,32,1,1,2,3
1175,32,4,4,4,4
1211,32,4,4,3,3
1070,32,5,4,4,5
1153,32,5,5,5,5
1129,32,4,4,3,4
1278,32,5,4,4,4
1135,32,4,5,4,4
1116,32,4,4,3,3
1060,32,5,5,5,4
1006,32,5,5,5,4
1208,32,5,5,4,4
1155,32,1,1,2,3
1175,32,4,4,4,4
1307,33,4,5,4,4
1312,33,3,3,4,5
1319,33,3,4,4,4
1321,33,4,4,3,3
1322,33,5,5,3,3
1329,33,3,4,4,3
1002,33,5,4,4,4
1020,33,4,4,5,3
1173,33,5,5,5,5
1145,33,5,5,5,4
1281,33,4,4,3,2
1196,33,2,3,2,4
1008,33,4,4,3,5
1227,33,3,3,4,4
1028,33,1,1,2,2
1298,33,5,4,4,3
1014,33,4,4,3,3
1263,33,5,5,2,5
1080,33,2,3,3,2
1176,33,4,5,5,3
1143,33,2,2,2,2
1236,33,5,3,3,4
1264,33,2,2,4,3
1118,33,5,4,4,4
1265,33,3,4,2,3
1191,33,4,3,3,4
1045,33,4,4,3,4
1230,33,5,3,4,3
1115,33,4,4,4,3
1022,33,2,2,2,4
1067,33,4,3,2,2
1025,33,4,3,4,4
1164,33,4,4,5,4
1002,33,4,3,4,3
1205,33,4,4,3,3
1159,33,5,4,4,5
1215,33,5,4,4,4
1192,33,4,4,5,5
1024,33,3,4,5,2
1127,33,4,5,3,3
1157,33,2,4,3,2
1042,33,1,2,2,1
1248,33,5,5,5,4
1087,33,4,4,4,4
1188,33,4,4,4,3
1186,33,5,4,5,5
1144,33,4,4,4,4
1089,33,3,3,4,4
1101,33,5,5,4,5
1260,33,4,4,4,4
1154,33,5,5,5,5
1269,33,4,5,4,4
1160,33,2,3,1,2
1160,33,5,4,3,4
1184,33,2,2,2,1
1111,33,4,4,4,5
1148,33,5,4,4,4
1128,33,4,4,4,4
1091,33,2,2,2,3
1299,33,3,2,2,1
1017,33,1,1,1,1
1253,33,4,5,4,4
1134,33,5,5,3,5
1094,33,3,5,5,5
1016,33,4,4,4,4
1171,33,2,3,2,2
1062,33,5,3,5,4
1078,33,5,4,4,4
1113,33,5,4,4,4
1031,33,1,1,1,1
1293,33,4,5,4,3
1062,33,5,3,5,4
1078,33,5,4,4,4
1113,33,5,4,4,4
1031,33,1,1,1,1
1293,33,4,5,4,3
1305,34,5,5,5,2
1312,34,3,3,4,5
1317,34,5,5,5,3
1322,34,5,2,3,3
1327,34,2,3,4,4
1196,34,3,3,4,2
1196,34,2,4,4,4
1042,34,1,4,4,4
1263,34,5,5,4,4
1178,34,1,2,1,3
1173,34,2,2,2,3
1145,34,3,3,2,3
1029,34,2,4,2,3
1281,34,5,4,4,2
1196,34,2,3,3,3
1107,34,2,3,3,2
1223,34,1,3,3,4
1028,34,5,5,5,5
1289,34,1,2,2,3
1165,34,1,1,2,3
1055,34,2,2,2,2
1048,34,5,4,4,4
1246,34,5,4,3,2
1263,34,4,5,3,5
1082,34,2,3,2,3
1053,34,1,2,3,3
1068,34,1,1,2,2
1265,34,3,3,4,4
1045,34,2,3,3,4
1230,34,2,3,3,3
1206,34,2,3,2,3
1164,34,4,4,4,3
1225,34,5,4,4,4
1002,34,2,3,3,3
1066,34,1,2,2,4
1132,34,2,3,3,2
1192,34,1,2,2,4
1004,34,1,2,3,1
1111,34,5,3,3,2
1024,34,3,4,5,3
1100,34,4,3,4,3
1042,34,2,2,3,2
1103,34,2,3,3,4
1199,34,1,2,2,1
1087,34,2,2,2,2
1186,34,4,4,5,3
1144,34,3,3,3,3
1184,34,2,2,2,1
1063,34,4,4,4,4
1020,34,2,3,2,2
1044,34,3,4,4,3
1148,34,4,5,5,5
1064,34,4,5,5,5
1299,34,2,2,1,1
1134,34,5,5,3,5
1138,34,2,2,2,2
1251,34,5,5,5,5
1276,34,5,5,5,3
1162,34,2,1,2,1
1009,34,5,4,4,4
1153,34,4,5,5,4
1190,34,5,5,5,5
1153,34,4,5,5,4
1190,34,5,5,5,5
1312,35,5,5,5,4
1318,35,4,4,4,3
1323,35,2,2,2,2
1327,35,4,4,4,3
1331,35,2,2,4,3
1196,35,2,3,3,3
1196,35,3,4,5,5
1042,35,1,3,4,4
1107,35,2,4,3,4
1210,35,2,2,1,2
1259,35,4,4,3,3
1263,35,5,5,5,5
1007,35,2,5,5,4
1020,35,4,3,4,4
1145,35,5,4,5,4
1281,35,4,4,3,2
1107,35,2,3,3,2
1227,35,3,4,4,4
1082,35,2,3,3,2
1165,35,1,2,1,2
1014,35,4,3,4,2
1048,35,1,1,1,3
1121,35,4,5,4,3
1263,35,5,4,3,5
1137,35,4,4,3,3
1166,35,3,3,3,3
1159,35,1,3,2,1
1043,35,2,4,3,3
1192,35,4,4,4,3
1111,35,2,3,3,3
1024,35,4,3,4,3
1127,35,5,5,5,3
1124,35,3,4,4,3
1083,35,1,2,2,4
1042,35,1,1,2,1
1145,35,2,2,1,1
1017,35,2,2,2,2
1260,35,1,2,2,2
1245,35,2,1,2,2
1092,35,3,3,3,3
1111,35,4,5,5,4
1020,35,4,5,5,4
1201,35,4,5,5,4
1207,35,4,5,5,5
1029,35,4,4,4,3
1173,35,4,4,4,3
1158,35,4,3,3,4
1091,35,5,3,3,4
1299,35,3,2,3,1
1284,35,3,1,1,1
1061,35,1,3,2,2
1276,35,5,5,5,3
1113,35,5,3,5,5
1006,35,2,1,2,1
1208,35,1,1,1,2
1155,35,1,1,1,1
1113,35,5,3,5,5
1006,35,2,1,2,1
1208,35,1,1,1,2
1155,35,1,1,1,1
1311,36,1,3,3,3
1316,36,4,4,4,3
1326,36,2,3,2,2
1327,36,1,2,2,5
1328,36,3,4,4,4
1330,36,1,2,3,3
1331,36,3,4,4,3
1196,36,3,5,5,5
1107,36,5,5,5,4
1002,36,4,3,4,4
1256,36,5,5,5,4
1210,36,5,3,4,3
1259,36,1,1,1,1
1202,36,1,2,2,3
1202,36,2,2,2,3
1077,36,5,5,4,4
1020,36,5,5,5,5
1109,36,1,2,2,4
1281,36,1,1,1,1
1196,36,2,5,5,4
1107,36,5,5,5,3
1187,36,4,3,3,3
1244,36,2,3,2,2
1014,36,2,3,2,3
1202,36,2,2,2,2
1161,36,2,4,4,4
1259,36,3,3,3,2
1263,36,1,2,1,2
1265,36,2,5,3,3
1128,36,2,2,4,3
1067,36,4,3,3,3
1038,36,4,4,3,4
1037,36,4,3,3,4
1035,36,2,3,1,1
1110,36,5,4,2,3
1205,36,4,3,3,3
1192,36,3,3,3,3
1024,36,4,4,5,2
1256,36,4,3,3,4
1241,36,1,1,2,2
1090,36,5,5,4,4
1283,36,1,2,2,2
1063,36,4,4,3,3
1042,36,5,4,4,5
1186,36,2,1,2,1
1017,36,4,4,4,4
1144,36,5,5,5,5
1269,36,1,1,2,2
1160,36,2,2,2,1
1184,36,5,5,4,4
1044,36,4,4,5,4
1204,36,2,2,3,2
1201,36,5,5,5,5
1109,36,1,1,2,1
1207,36,4,4,5,4
1182,36,3,1,2,2
1054,36,4,5,4,4
1185,36,4,5,4,4
1017,36,5,5,5,3
1094,36,1,2,2,2
1239,36,4,5,4,4
1016,36,1,1,1,1
1156,36,1,1,2,1
1267,36,1,1,1,1
1013,36,1,2,2,2
1278,36,2,3,2,3
1021,36,5,5,4,4
1060,36,4,4,4,4
1208,36,2,1,2,2
1013,36,1,2,2,2
1278,36,2,3,2,3
1021,36,5,5,4,4
1060,36,4,4,4,4
1208,36,2,1,2,2
1326,37,5,4,5,3
1096,37,1,2,2,3
1096,37,2,2,2,3
1107,37,2,3,3,4
1002,37,1,2,3,4
1259,37,5,5,4,4
1157,37,1,1,2,2
1020,37,4,3,3,3
1173,37,4,3,3,4
1223,37,2,4,4,4
1263,37,1,1,3,1
1166,37,4,3,3,3
1053,37,1,2,3,3
1265,37,3,3,4,2
1204,37,2,1,2,3
1128,37,1,3,4,3
1205,37,2,3,3,4
1302,37,2,3,2,2
1002,37,2,4,5,5
1052,37,1,2,1,2
1058,37,2,3,4,5
1043,37,4,3,3,3
1215,37,2,3,4,4
1105,37,1,1,1,1
1192,37,2,1,1,1
1011,37,1,1,1,1
1024,37,5,3,4,3
1250,37,4,5,4,3
1063,37,4,4,3,3
1248,37,4,2,3,2
1295,37,2,2,2,2
1186,37,4,4,3,4
1260,37,5,4,4,4
1233,37,5,5,5,5
1184,37,5,5,4,3
1063,37,5,5,4,4
1111,37,3,4,4,5
1206,37,3,3,4,4
1023,37,4,4,5,4
1029,37,5,5,5,4
1173,37,5,5,5,4
1158,37,4,4,3,3
1236,37,5,5,5,4
1288,37,1,2,3,2
1016,37,4,4,4,4
1211,37,3,3,2,3
1268,37,4,4,4,4
1036,37,2,3,3,3
1208,37,4,4,3,3
1211,37,3,3,2,3
1268,37,4,4,4,4
1036,37,2,3,3,3
1208,37,4,4,3,3
1311,38,1,3,3,3
1313,38,5,4,4,4
1317,38,5,5,5,3
1318,38,2,4,3,4
1318,38,3,3,4,3
1330,38,4,5,3,2
1331,38,3,3,3,3
1241,38,5,5,4,5
1272,38,4,4,3,3
1281,38,1,1,1,1
1227,38,5,5,4,2
1187,38,4,3,3,3
1244,38,5,5,5,3
1120,38,4,4,4,5
1161,38,5,5,3,3
1048,38,4,5,3,3
1282,38,4,4,2,3
1007,38,5,5,5,5
1137,38,2,2,2,2
1080,38,5,5,5,4
1176,38,5,4,4,3
1264,38,5,3,4,3
1277,38,2,3,3,3
1045,38,4,3,3,3
1027,38,4,4,4,5
1130,38,3,3,4,3
1302,38,5,5,4,4
1164,38,3,3,5,2
1035,38,4,4,5,5
1110,38,4,3,3,4
1002,38,3,4,3,5
1132,38,3,2,2,3
1105,38,3,3,3,1
1192,38,3,4,4,3
1004,38,3,5,4,3
1119,38,3,5,5,3
1111,38,2,4,1,2
1024,38,4,4,2,3
1203,38,2,3,3,3
1063,38,4,4,3,3
1248,38,1,1,2,2
1199,38,2,2,1,2
1186,38,3,4,4,3
1017,38,3,3,3,3
1217,38,5,5,5,4
1032,38,4,4,5,5
1260,38,4,4,4,4
1160,38,4,4,5,4
1184,38,3,3,3,3
1063,38,4,4,4,4
1111,38,5,5,3,4
1020,38,4,5,4,3
1206,38,4,4,4,5
1130,38,5,5,5,5
1201,38,5,4,5,5
1207,38,4,4,4,4
1134,38,1,2,2,3
1238,38,2,2,2,2
1068,38,5,5,4,4
1162,38,4,3,3,3
1033,38,2,1,2,2
1195,38,5,5,4,4
1153,38,5,5,5,4
1268,38,2,2,3,3
1278,38,5,5,5,5
1170,38,2,2,2,3
1102,38,1,1,3,2
1190,38,3,3,3,3
1135,38,2,2,3,3
1116,38,2,3,2,3
1162,38,5,4,4,3
1293,38,2,3,2,3
1153,38,5,5,5,4
1268,38,2,2,3,3
1278,38,5,5,5,5
1170,38,2,2,2,3
1102,38,1,1,3,2
1190,38,3,3,3,3
1135,38,2,2,3,3
1116,38,2,3,2,3
1162,38,5,4,4,3
1293,38,2,3,2,3
1306,39,2,3,3,3
1320,39,2,2,4,3
1324,39,2,4,3,3
1329,39,3,3,3,3
1241,39,3,5,4,5
1020,39,5,4,4,4
1005,39,2,2,2,2
1008,39,3,4,4,1
1028,39,2,3,1,2
1244,39,3,3,3,3
1161,39,3,4,5,5
1007,39,5,5,4,4
1264,39,2,1,2,4
1265,39,5,5,4,5
1230,39,2,3,3,3
1130,39,4,4,5,3
1132,39,2,3,3,2
1111,39,4,2,4,4
1024,39,4,4,5,2
1256,39,2,5,4,3
1117,39,4,3,4,3
1250,39,1,1,2,1
1186,39,1,2,2,2
1160,39,4,4,4,3
1111,39,2,3,1,1
1266,39,2,2,3,3
1039,39,5,5,5,4
1226,39,1,2,3,2
1265,39,5,5,4,4
1152,39,2,1,1,1
1026,39,2,3,2,2
1230,39,2,1,2,2
1185,39,3,2,1,1
1051,39,1,2,2,2
1138,39,3,3,3,3
1178,39,1,2,2,2
1300,39,1,1,1,1
1021,39,4,4,4,4
1060,39,1,2,1,1
1175,39,5,5,5,4
1300,39,1,1,1,1
1021,39,4,4,4,4
1060,39,1,2,1,1
1175,39,5,5,5,4
1306,40,2,2,3,3
1318,40,5,4,3,3
1322,40,5,4,3,3
1323,40,4,4,4,5
1324,40,5,5,4,3
1326,40,5,4,5,3
1329,40,2,3,3,3
1256,40,4,5,4,5
1002,40,2,4,4,3
1301,40,5,5,4,4
1259,40,5,5,4,4
1150,40,3,1,1,1
1020,40,4,3,3,3
1173,40,4,4,4,4
1029,40,4,3,3,3
1005,40,3,2,3,3
1281,40,5,5,5,2
1227,40,3,3,5,3
1187,40,5,3,4,3
1097,40,2,2,2,5
1028,40,5,5,5,5
1298,40,1,3,3,3
1244,40,2,3,2,2
1055,40,5,5,5,3
1014,40,5,4,3,3
1263,40,5,4,2,5
1080,40,2,2,2,2
1053,40,3,4,4,3
1301,40,5,4,4,5
1143,40,4,4,4,4
1236,40,4,2,3,2
1264,40,3,4,3,4
1076,40,2,3,3,3
1277,40,5,5,5,4
1265,40,2,4,4,4
1067,40,5,5,5,5
1302,40,4,4,3,4
1038,40,4,4,2,4
1131,40,3,4,5,2
1077,40,5,5,5,4
1213,40,5,5,5,4
1010,40,5,5,4,4
1122,40,4,4,4,2
1164,40,5,5,5,4
1035,40,5,5,5,4
1110,40,4,4,4,2
1225,40,5,4,4,4
1197,40,5,5,5,3
1052,40,4,5,4,3
1159,40,1,3,2,1
1215,40,4,3,4,4
1105,40,1,1,1,1
1192,40,3,1,1,3
1012,40,4,5,5,5
1024,40,4,3,3,2
1127,40,4,5,3,3
1256,40,5,5,5,3
1124,40,5,4,5,4
1203,40,5,4,4,5
1283,40,5,4,4,3
1063,40,5,5,3,3
1042,40,4,3,3,4
1103,40,4,4,4,3
1145,40,2,2,1,2
1199,40,4,4,5,3
1188,40,3,4,3,4
1186,40,4,4,5,3
1297,40,5,4,5,4
1144,40,3,2,1,2
1089,40,2,2,2,1
1260,40,5,5,4,4
1154,40,5,5,5,5
1160,40,2,2,1,2
1233,40,5,5,5,5
1160,40,3,1,1,1
1184,40,4,4,3,3
1111,40,4,4,5,4
1020,40,4,5,5,4
1204,40,3,1,2,1
1266,40,5,5,5,4
1182,40,4,5,4,4
1040,40,4,5,4,4
1023,40,5,5,5,5
1029,40,5,5,4,4
1173,40,5,5,4,4
1158,40,4,4,3,3
1093,40,4,5,4,4
1027,40,4,3,4,5
1061,40,5,4,5,4
1251,40,5,5,5,5
1276,40,5,5,5,3
1171,40,5,4,4,3
1254,40,4,4,4,5
1211,40,4,4,3,3
1070,40,4,3,4,4
1153,40,5,5,5,4
1278,40,5,5,5,5
1170,40,5,5,5,5
1078,40,5,3,3,4
1036,40,4,4,3,4
1135,40,4,4,4,4
1006,40,5,5,5,4
1031,40,1,1,1,1
1293,40,5,5,5,3
1155,40,3,4,5,3
1211,40,4,4,3,3
1070,40,4,3,4,4
1153,40,5,5,5,4
1278,40,5,5,5,5
1170,40,5,5,5,5
1078,40,5,3,3,4
1036,40,4,4,3,4
1135,40,4,4,4,4
1006,40,5,5,5,4
1031,40,1,1,1,1
1293,40,5,5,5,3
1155,40,3,4,5,3
1304,41,1,4,1,1
1306,41,5,4,4,3
1310,41,4,4,4,4
1330,41,2,2,3,4
1042,41,4,4,5,4
1005,41,5,4,4,3
1281,41,1,1,2,1
1096,41,5,4,4,4
1028,41,5,5,5,5
1055,41,5,5,5,4
1014,41,5,3,3,3
1246,41,5,5,4,2
1263,41,5,5,4,4
1076,41,5,4,4,4
1077,41,5,4,3,4
1122,41,2,3,3,4
1215,41,4,4,3,3
1105,41,5,4,4,5
1192,41,3,3,3,3
1024,41,5,5,5,3
1256,41,2,4,4,3
1124,41,5,5,5,4
1199,41,4,5,4,5
1295,41,2,2,2,2
1000,41,4,4,4,4
1222,41,4,5,4,5
1144,41,3,3,3,3
1089,41,4,5,5,4
1260,41,4,4,4,4
1269,41,5,5,5,4
1184,41,4,4,3,3
1063,41,4,4,4,4
1020,41,4,4,5,4
1130,41,5,5,5,3
1210,41,5,4,4,4
1095,41,5,4,4,5
1258,41,5,5,4,4
1085,41,5,5,5,4
1023,41,5,5,5,5
1169,41,4,4,4,4
1152,41,2,1,1,1
1054,41,4,4,4,4
1185,41,4,4,4,4
1262,41,5,5,4,4
1238,41,4,5,4,5
1239,41,4,4,4,4
1276,41,5,5,5,3
1254,41,3,3,3,3
1153,41,4,4,5,4
1102,41,5,5,5,4
1031,41,5,5,5,3
1153,41,4,4,5,4
1102,41,5,5,5,4
1031,41,5,5,5,3
1317,42,3,4,4,3
1318,42,3,4,5,4
1318,42,2,4,3,4
1330,42,5,3,3,2
1259,42,4,4,3,3
1223,42,3,4,4,4
1289,42,4,4,4,4
1244,42,4,4,4,3
1014,42,4,3,4,3
1161,42,4,4,4,3
1065,42,1,1,2,3
1044,42,5,5,5,5
1130,42,5,5,5,3
1213,42,5,5,5,2
1025,42,2,3,3,4
1164,42,4,4,5,3
1159,42,2,2,2,2
1105,42,1,1,1,1
1024,42,5,5,5,3
1117,42,4,3,4,3
1042,42,5,3,4,4
1186,42,4,4,3,3
1139,42,2,2,2,1
1144,42,4,4,4,4
1032,42,5,5,4,4
1154,42,5,5,5,5
1184,42,5,5,4,4
1063,42,4,5,4,4
1044,42,3,3,3,3
1148,42,5,5,5,5
1182,42,5,5,5,5
1093,42,4,4,4,5
1155,42,1,2,2,2
1155,42,1,2,2,2
1319,43,3,3,2,3
1326,43,5,4,5,3
1282,43,3,3,3,4
1180,43,2,3,3,4
1265,43,2,5,5,3
1045,43,4,3,4,3
1067,43,4,5,3,4
1164,43,5,5,5,3
1189,43,4,3,3,2
1002,43,2,5,5,3
1066,43,4,4,3,1
1249,43,4,3,4,3
1192,43,1,2,1,1
1119,43,4,5,5,3
1024,43,5,5,5,2
1283,43,4,4,3,3
1193,43,4,4,4,4
1089,43,2,1,1,1
1154,43,4,4,4,4
1092,43,4,4,4,4
1184,43,4,4,4,4
1063,43,4,4,4,4
1204,43,3,1,2,1
1051,43,2,1,1,1
1006,43,5,5,5,4
1155,43,3,3,3,3
1006,43,5,5,5,4
1155,43,3,3,3,3
1319,44,5,4,2,2
1323,44,2,3,2,3
1328,44,3,3,4,2
1259,44,2,2,2,2
1077,44,4,3,4,4
1241,44,3,5,5,5
1272,44,5,5,5,4
1173,44,1,1,1,2
1029,44,1,2,1,3
1281,44,1,2,1,1
1285,44,1,1,1,1
1196,44,4,3,3,4
1097,44,4,3,4,4
1028,44,5,5,5,5
1055,44,1,2,2,2
1048,44,5,5,1,1
1282,44,2,3,2,4
1003,44,2,4,4,4
1044,44,3,3,3,2
1265,44,3,3,5,4
1191,44,2,2,3,4
1115,44,2,3,4,3
1204,44,5,5,4,4
1131,44,1,3,3,3
1077,44,5,4,4,4
1164,44,2,2,3,3
1189,44,2,4,4,4
1168,44,2,1,3,5
1197,44,3,1,3,3
1052,44,2,3,2,1
1132,44,4,3,3,3
1205,44,5,5,4,3
1192,44,5,3,2,3
1011,44,1,1,1,1
1018,44,2,2,3,3
1224,44,3,3,4,3
1086,44,1,2,1,1
1024,44,4,3,3,4
1157,44,2,2,2,2
1250,44,4,4,2,2
1101,44,4,4,4,5
1260,44,4,4,4,4
1184,44,1,2,2,2
1063,44,5,5,4,4
1111,44,3,3,3,3
1206,44,5,5,4,5
1130,44,3,4,3,3
1201,44,1,2,1,1
1023,44,4,5,5,5
1118,44,2,2,2,2
1267,44,1,1,1,1
1001,44,4,5,5,4
1009,44,1,2,1,2
1153,44,2,2,2,2
1278,44,3,3,3,3
1036,44,2,2,2,1
1113,44,3,3,3,2
1153,44,2,2,2,2
1278,44,3,3,3,3
1036,44,2,2,2,1
1113,44,3,3,3,2
1304,45,1,1,1,1
1312,45,1,2,3,3
1315,45,2,3,2,2
1322,45,3,4,4,3
1042,45,2,4,3,3
1121,45,5,5,3,3
1281,45,1,1,2,1
1096,45,1,2,1,3
1008,45,2,4,3,1
1165,45,1,1,2,2
1048,45,4,4,4,4
1179,45,5,4,4,4
1265,45,2,4,5,2
1045,45,2,4,3,3
1067,45,1,1,1,1
1189,45,3,4,5,5
1012,45,2,3,4,4
1024,45,5,4,4,3
1124,45,3,3,4,3
1063,45,1,1,3,3
1103,45,4,4,3,3
1188,45,2,2,3,2
1000,45,1,2,2,2
1222,45,2,2,2,3
1101,45,2,2,2,2
1063,45,4,3,4,4
1085,45,2,3,3,2
1039,45,2,1,2,1
1280,45,1,1,1,2
1288,45,1,1,2,2
1178,45,1,2,1,2
1328,46,3,4,3,2
1005,46,4,3,3,3
1281,46,4,3,4,2
1223,46,4,5,4,4
1028,46,5,5,5,5
1298,46,5,5,4,3
1055,46,2,2,2,2
1202,46,2,3,2,3
1065,46,5,5,5,3
1007,46,5,4,4,4
1080,46,4,5,4,3
1182,46,1,2,1,3
1205,46,5,5,4,3
1164,46,3,5,3,3
1205,46,2,3,3,2
1105,46,5,5,5,5
1192,46,5,3,2,3
1024,46,4,4,4,2
1248,46,5,4,4,3
1186,46,5,5,4,5
1217,46,5,5,4,5
1063,46,4,4,4,4
1201,46,5,4,5,5
1109,46,3,5,4,3
1207,46,4,4,5,4
1148,46,4,4,4,4
1029,46,2,2,2,2
1173,46,2,2,2,2
1158,46,2,3,2,2
1265,46,2,3,2,3
1118,46,4,4,4,4
1016,46,4,4,4,4
1267,46,5,5,5,3
1153,46,5,5,5,5
1153,46,5,5,5,5
1317,47,5,5,5,3
1318,47,4,3,2,4
1321,47,4,4,2,3
1328,47,5,3,4,3
1330,47,2,2,3,3
1077,47,5,5,4,4
1020,47,4,3,3,3
1005,47,4,3,3,3
1285,47,1,1,1,1
1227,47,5,5,3,2
1097,47,5,5,5,3
1056,47,4,5,5,4
1259,47,3,3,3,2
1048,47,4,3,1,2
1067,47,3,3,3,2
1205,47,3,4,4,4
1132,47,4,4,4,3
1105,47,5,4,5,3
1192,47,5,3,3,3
1024,47,4,4,4,4
1241,47,5,5,5,4
1090,47,4,4,4,4
1117,47,3,3,3,3
1083,47,4,4,4,2
1186,47,3,3,3,4
1032,47,4,4,4,4
1160,47,5,4,4,3
1184,47,4,4,3,4
1111,47,5,5,4,5
1020,47,4,5,4,3
1130,47,3,3,3,3
1204,47,4,5,5,3
1201,47,3,4,4,4
1207,47,5,5,5,4
1236,47,5,4,4,4
1001,47,2,3,2,3
1178,47,4,4,5,4
1078,47,1,2,2,2
1078,47,1,2,2,2
1309,48,2,3,3,3
1310,48,2,2,3,2
1316,48,3,3,3,2
1107,48,3,4,4,4
1256,48,2,2,2,4
1002,48,4,5,4,3
1121,48,1,1,1,1
1007,48,3,5,4,4
1003,48,2,3,4,4
1166,48,4,4,3,3
1176,48,1,2,2,4
1025,48,2,3,3,3
1174,48,2,3,3,3
1024,48,4,4,4,3
1117,48,4,4,4,3
1283,48,2,2,3,1
1111,48,4,4,4,5
1044,48,2,2,2,2
1206,48,3,3,3,3
1152,48,2,1,1,1
1064,48,2,2,3,3
1027,48,2,3,3,2
1079,48,2,1,1,2
1162,48,2,2,2,1
1001,48,3,2,3,2
1300,48,1,1,1,1
1162,48,2,2,3,1
1175,48,4,4,4,4
1300,48,1,1,1,1
1162,48,2,2,3,1
1175,48,4,4,4,4
1307,49,4,4,4,4
1310,49,4,4,4,4
1311,49,5,4,5,4
1313,49,4,5,5,3
1319,49,1,1,1,1
1322,49,5,4,3,3
1323,49,5,4,4,4
1325,49,4,3,3,2
1326,49,4,4,4,3
1328,49,4,4,4,4
1256,49,4,5,5,4
1005,49,4,4,3,3
1119,49,4,4,4,3
1121,49,5,4,3,3
1082,49,4,3,3,2
1007,49,5,5,4,4
1150,49,3,1,1,1
1178,49,5,4,4,3
1020,49,5,4,4,4
1173,49,5,5,5,5
1005,49,5,5,5,3
1281,49,5,5,5,2
1096,49,3,3,3,5
1196,49,4,4,4,4
1107,49,5,5,5,3
1187,49,5,3,4,3
1028,49,2,3,2,2
1257,49,1,2,3,2
1073,49,4,3,3,4
1056,49,2,4,4,5
1149,49,5,4,5,5
1048,49,5,4,4,2
1121,49,5,5,4,3
1263,49,5,5,4,5
1007,49,3,5,4,4
1137,49,4,4,3,4
1166,49,5,4,4,3
1301,49,5,4,4,5
1044,49,5,5,5,4
1236,49,4,4,3,5
1264,49,4,4,4,2
1076,49,4,4,4,4
1118,49,5,4,5,4
1277,49,2,3,3,3
1265,49,4,4,5,4
1191,49,4,3,3,4
1051,49,4,2,4,3
1027,49,4,4,4,4
1115,49,4,3,4,4
1204,49,5,4,5,5
1022,49,1,1,1,3
1067,49,5,5,3,3
1205,49,5,4,4,3
1164,49,5,5,5,5
1035,49,1,2,1,1
1237,49,4,4,3,2
1110,49,5,5,4,3
1225,49,5,4,4,4
1168,49,3,3,5,2
1052,49,4,4,4,4
1205,49,5,5,3,3
1043,49,4,3,4,3
1215,49,4,4,4,4
1192,49,4,3,4,3
1174,49,4,4,3,3
1011,49,4,3,3,3
1086,49,4,4,4,4
1024,49,4,4,4,2
1256,49,4,4,3,4
1100,49,1,2,2,3
1124,49,5,5,5,3
1203,49,5,5,5,5
1250,49,1,1,2,1
1103,49,5,5,5,4
1248,49,5,5,5,3
1145,49,5,4,4,3
1188,49,4,5,4,4
1226,49,5,5,5,4
1186,49,4,5,5,4
1297,49,5,5,5,5
1017,49,5,5,5,5
1000,49,4,4,4,4
1144,49,5,5,5,4
1260,49,4,3,4,4
1154,49,5,5,5,5
1233,49,5,5,5,5
